"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,343882,"Culver-Winton","NY","Rochester","Monroe","Rochester",1548,114900,0.00437062937062937,-0.0103359173126615,0.0648748841519926,0.0594083105551333,0.038963753696676,"2017-10","2017-Q4",116900,-0.0171086398631309,"2017-10"
2018-02-28,416882,"Quail Lakes - Venetian Bridges","CA","Stockton","San Joaquin","Stockton",1549,305200,-0.00780234070221066,0.0112657388999337,0.0769230769230769,0.120360805665591,0.00218863299884853,"2006-07","2006-Q3",406000,-0.248275862068966,"2004-09"
2018-02-28,268250,"Land Park","CA","Sacramento","Sacramento","Sacramento",1550,634200,0.0194502491560842,0.0494787357272878,0.143733092876465,0.0865354812225334,0.032388389103158,"2018-02","2018-Q1",634200,0,"2018-02"
2018-02-28,252339,"Wilburton","WA","Seattle","King","Bellevue",1551,860200,0.00962441314553991,0.0310439889727916,0.196383866481224,0.135691453533407,0.0439692280291426,"2018-02","2018-Q1",860200,0,"2018-02"
2018-02-28,270874,"Lovejoy","NY","Buffalo","Erie","Buffalo",1552,57000,0.00352112676056338,-0.0355329949238579,0.043956043956044,0.0415602101568642,,"2017-11","2017-Q4",59100,-0.0355329949238579,"2017-07"
2018-02-28,268330,"Natomas Park","CA","Sacramento","Sacramento","Sacramento",1553,432800,0.00791802515137401,0.0123976608187135,0.0509956289460903,0.106020334777013,0.0160206995182708,"2005-11","2005-Q4",513200,-0.156664068589244,"2004-10"
2018-02-28,272099,"Franklin Heights","WI","Milwaukee","Milwaukee","Milwaukee",1554,56400,0.0053475935828877,0.0198915009041591,0.0235934664246824,0.0448072568538784,-0.0119425460800798,"2007-02","2007-Q1",71200,-0.207865168539326,"2005-06"
2018-02-28,738029,"Overlake","WA","Seattle","King","Redmond",1555,867100,0.00743580806320437,0.0141520467836257,0.179406964091404,0.126728194785951,0.0492776918562927,"2018-02","2018-Q1",867100,0,"2018-02"
2018-02-28,275899,"Vose","OR","Portland","Washington","Beaverton",1556,344600,0.0034944670937682,0.0138275963518682,0.0645659561322212,0.120959351318739,0.0375741018052307,"2018-02","2018-Q1",344600,0,"2018-02"
2018-02-28,272852,"Havenscourt","CA","San Francisco","Alameda","Oakland",1557,450500,0.0176191551840976,0.0442744552619379,0.172871648008331,0.199134708363083,0.0191392791168468,"2007-03","2007-Q1",452900,-0.00529918304261426,"2007-03"
2018-02-28,342741,"Village East","CO","Denver","Arapahoe","Aurora",1558,374700,0.0127027027027027,0.0382377389858687,0.0829479768786127,0.109766744766354,0.0477148666002924,"2018-02","2018-Q1",374700,0,"2018-02"
2018-02-28,275857,"Verdugo Woodlands","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1559,1006500,0.00439077936333699,0.0186215970043518,0.0903477413064673,0.0806339688426028,0.0258349371901023,"2018-02","2018-Q1",1006500,0,"2018-02"
2018-02-28,343871,"Glenwood","NC","Raleigh","Wake","Raleigh",1560,620500,-0.00401284109149278,-0.0149230036513732,0.0188834154351396,0.0488281853523571,0.0166210413706487,"2017-11","2017-Q4",629900,-0.0149230036513732,"2017-09"
2018-02-28,273159,"Catholic University","DC","Washington","District of Columbia","Washington",1561,364700,-0.00191570881226054,0.0127742293807276,0.0241505195169896,0.0935570466852864,0.0187743199434598,"2018-01","2018-Q1",365400,-0.00191570881226054,"2018-01"
2018-02-28,157467,"Cherry Hill","MD","Baltimore","Baltimore City","Baltimore",1562,60700,-0.00164473684210526,-0.0146103896103896,-0.0146103896103896,0.0123029829064185,-0.0342404220139441,"2008-04","2008-Q2",90500,-0.329281767955801,"2005-07"
2018-02-28,343250,"Rancho Del Rey I","CA","San Diego","San Diego","Chula Vista",1563,545100,0.0109421364985163,0.0343453510436433,0.103664709455355,0.0939044464013703,0.0154320834941428,"2006-05","2006-Q2",591800,-0.0789117945251774,"2004-11"
2018-02-28,121731,"Glover Park","DC","Washington","District of Columbia","Washington",1564,734100,0.00204750204750205,0.00727222832052689,0.00314293522820443,0.0410638737001547,0.0190928296243782,"2015-11","2015-Q4",736500,-0.00325865580448065,"2015-10"
2018-02-28,274525,"Garden District","AZ","Tucson","Pima","Tucson",1565,149400,0.000669792364367046,0.00945945945945946,0.105847520355292,0.0747230803018284,-0.00915968204655249,"2006-05","2006-Q2",180500,-0.172299168975069,"2005-07"
2018-02-28,276116,"Wood Streets","CA","Riverside","Riverside","Riverside",1566,368400,0.00518417462482947,0.0179607626416137,0.0867256637168142,0.10072024650398,0.0103056859611379,"2006-08","2006-Q3",406000,-0.0926108374384236,"2005-10"
2018-02-28,268946,"Deerwood","FL","Jacksonville","Duval","Jacksonville",1567,197100,-0.00353892821031345,0.0144107050952136,0.0330188679245283,0.0511364147729376,-0.0039221646388542,"2006-10","2006-Q4",238900,-0.174968606111344,"2005-05"
2018-02-28,226842,"Glencliff","TN","Nashville","Davidson","Nashville",1568,229900,0.00789127575624726,0.0697999069334574,0.196149843912591,0.143085553662911,0.0676209972204327,"2018-02","2018-Q1",229900,0,"2018-02"
2018-02-28,125397,"Naples Park","FL","Naples","Collier","Naples",1569,371900,0.00296655879180151,0.000268961807423346,0.05773606370876,0.103385172684048,0.0251156813215609,"2006-08","2006-Q3",482400,-0.229063018242123,"2005-06"
2018-02-28,268034,"Brookvale","CA","San Francisco","Alameda","Fremont",1570,1183300,0.00560890626327866,0.0390762205830699,0.120867670739794,0.126910521749186,0.0606516815379563,"2018-02","2018-Q1",1183300,0,"2018-02"
2018-02-28,271924,"Moran Prairie","WA","Spokane","Spokane","Spokane",1571,293900,0.00927197802197802,0.0541606886657102,0.132999228989977,0.079486068454675,0.021406867595368,"2018-02","2018-Q1",293900,0,"2018-02"
2018-02-28,250146,"Brighton","WA","Seattle","King","Seattle",1572,517600,0.0103455006831934,0.0186971068687266,0.188791915480018,0.156488696819088,0.0435676495966781,"2018-02","2018-Q1",517600,0,"2018-02"
2018-02-28,269007,"Hillcrest","FL","Jacksonville","Duval","Jacksonville",1573,112900,0.0134649910233393,0.0581068416119963,0.20362473347548,0.145670109806182,-0.00270510658255008,"2007-03","2007-Q1",129400,-0.127511591962906,"2006-02"
2018-02-28,274392,"Madison Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1574,531000,0.00378071833648393,0.0195852534562212,0.130749574105622,0.0992736149354165,-0.00173474554733632,"2006-12","2006-Q4",626900,-0.152974956133355,"2005-08"
2018-02-28,276338,"Borah","ID","Boise City","Ada","Boise",1575,201900,0.00899550224887556,0.0407216494845361,0.156357388316151,0.106363414877994,0.00635847992803207,"2018-02","2018-Q1",201900,0,"2018-02"
2018-02-28,270509,"South San Pedro","NM","Albuquerque","Bernalillo","Albuquerque",1576,138600,0.00726744186046512,0.024390243902439,-0.0114122681883024,0.0328800402391147,-0.00429779263028807,"2009-05","2009-Q2",157600,-0.120558375634518,"2006-03"
2018-02-28,273756,"Forest Hills","FL","Tampa","Hillsborough","Tampa",1577,176100,0.0138169257340242,0.0401653868871825,0.0856966707768187,0.152253541704674,0.0108407669892894,"2006-10","2006-Q4",184600,-0.0460455037919827,"2006-06"
2018-02-28,271239,"Federal Hill","RI","Providence","Providence","Providence",1578,184700,0.00708833151581243,0.0524216524216524,0.120752427184466,0.0752581761162541,0.00174925150861949,"2005-12","2005-Q4",211600,-0.127126654064272,"2004-11"
2018-02-28,118842,"Waterloo","CA","Stockton","San Joaquin","Stockton",1579,179500,-0.00277777777777778,0.0227920227920228,0.199064796259185,0.203480257927271,-0.00665765844117105,"2006-05","2006-Q2",262700,-0.316711077274458,"2004-08"
2018-02-28,268762,"University Park","CO","Denver","Denver","Denver",1580,767300,0.00721974271462326,0.0303477910568014,0.147450276656199,0.125474587676328,0.0645738268924647,"2018-02","2018-Q1",767300,0,"2018-02"
2018-02-28,275049,"Plaza Terrace","FL","Tampa","Hillsborough","Tampa",1581,190800,0.00686015831134565,0.019775521111705,0.0828603859250851,0.127310150657459,0.00347210326797742,"2006-10","2006-Q4",204000,-0.0647058823529412,"2006-04"
2018-02-28,275075,"Port Gardner","WA","Seattle","Snohomish","Everett",1582,341100,0.0148765248437965,0.0434383603548486,0.158234295415959,0.136881180547982,0.0201900379391382,"2018-02","2018-Q1",341100,0,"2018-02"
2018-02-28,273307,"College-Glen","CA","Sacramento","Sacramento","Sacramento",1583,345400,0.0164802825191289,0.0381725278028254,0.0951173113506658,0.0878628914880566,0.0136861241114987,"2006-01","2006-Q1",373500,-0.0752342704149933,"2005-01"
2018-02-28,276314,"Eastland-Wilora Lake","NC","Charlotte","Mecklenburg","Charlotte",1584,159900,0.00439698492462312,0.0349514563106796,0.155346820809249,0.0927988280668925,0.0312028727154936,"2018-02","2018-Q1",159900,0,"2018-02"
2018-02-28,199345,"Avondale","OH","Cincinnati","Hamilton","Cincinnati",1585,83400,-0.0199764982373678,-0.0835164835164835,-0.0660694288913774,0.0567018508941635,,"2017-11","2017-Q4",91000,-0.0835164835164835,"2016-08"
2018-02-28,268517,"Telegraph Hill","CA","San Francisco","San Francisco","San Francisco",1586,1225100,-0.00333550276602668,-0.0184280105760756,0.0457533077251387,0.0729842187404997,0.0288422073326229,"2017-11","2017-Q4",1248100,-0.0184280105760756,"2017-08"
2018-02-28,269181,"South-West Coconut Grove","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1587,734800,0.00437397484964461,0.00892489358780722,-0.0192205018686599,0.0714775213202754,0.00617933961525385,"2017-01","2017-Q1",751300,-0.0219619326500732,"2016-11"
2018-02-28,268208,"Heninger Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1588,498000,0.00504540867810293,0.00423472474289171,0.0856769130150425,0.0888357176821064,,"2018-02","2018-Q1",498000,0,"2018-02"
2018-02-28,275494,"Southwest","OH","Columbus","Franklin","Columbus",1589,100400,0.00500500500500501,0.0234454638124363,0.0948745910577972,0.0652327898110909,0.00855660794473256,"2018-02","2018-Q1",100400,0,"2018-02"
2018-02-28,269235,"Woodland Acres","FL","Jacksonville","Duval","Jacksonville",1590,119000,0.00591715976331361,0.0356832027850305,0.113189897100094,0.143367738087981,-0.0105389299850435,"2007-03","2007-Q1",139200,-0.145114942528736,"2005-07"
2018-02-28,276339,"Franklinton","OH","Columbus","Franklin","Columbus",1591,68900,-0.00144927536231884,-0.00720461095100865,0.0268256333830104,0.0449579589088516,,"2017-12","2017-Q4",69400,-0.00720461095100865,"2017-10"
2018-02-28,273367,"Country Club Hills, Lakeshore Shopping","LA","Shreveport","Caddo","Shreveport",1592,67700,-0.0258992805755396,-0.0159883720930233,-0.0544692737430168,0.0100446212791439,,"2017-04","2017-Q2",72400,-0.0649171270718232,"2016-05"
2018-02-28,276610,"Toddville Road","NC","Charlotte","Mecklenburg","Charlotte",1593,144200,0.0147783251231527,0.0510204081632653,0.167611336032389,0.0991098848903573,0.023958368793602,"2018-02","2018-Q1",144200,0,"2018-02"
2018-02-28,276508,"Park Stockdale","CA","Bakersfield","Kern","Bakersfield",1594,157600,0.00767263427109974,0.0122029543994862,0.0457863304578633,0.102392300149824,-0.0138027747234928,"2006-07","2006-Q3",236000,-0.332203389830508,"2004-11"
2018-02-28,276406,"La Mesa","NM","Albuquerque","Bernalillo","Albuquerque",1595,138500,0.0036231884057971,0.0183823529411765,0.00580973129992738,0.0297782592898916,-0.0111285565210748,"2009-05","2009-Q2",162600,-0.148216482164822,"2006-09"
2018-02-28,250878,"Hillyard","WA","Spokane","Spokane","Spokane",1596,139500,0.0138081395348837,0.0584218512898331,0.160565723793677,0.0995396540795817,0.0195009545149112,"2018-02","2018-Q1",139500,0,"2018-02"
2018-02-28,273697,"Family Acres","NE","Lincoln","Lancaster","Lincoln",1597,277600,0.00361532899493854,0.0116618075801749,0.0664617748751441,0.0468490868298024,0.0284474439248548,"2018-02","2018-Q1",277600,0,"2018-02"
2018-02-28,403284,"Schorsch Village","IL","Chicago","Cook","Chicago",1598,273300,0.00774336283185841,0.0182563338301043,0.023212280044927,0.0835219367893336,-0.0195633444886569,"2006-07","2006-Q3",360600,-0.242096505823627,"2003-06"
2018-02-28,274791,"Northside","OH","Cincinnati","Hamilton","Cincinnati",1599,101100,0.00999000999000999,0.0553235908141962,0.197867298578199,0.0806508713404705,,"2018-02","2018-Q1",101100,0,"2018-02"
2018-02-28,344001,"Wedgwood","WA","Seattle","King","Seattle",1600,837900,0.00891029500301023,0.0393202679235922,0.171396616804138,0.132540810591902,0.0504702114066289,"2018-02","2018-Q1",837900,0,"2018-02"
2018-02-28,416029,"Cherry Creek","OH","Columbus","Franklin","Columbus",1601,128900,0.00155400155400155,0.028731045490822,0.1386925795053,0.0901982784031976,0.0196561742811741,"2018-02","2018-Q1",128900,0,"2018-02"
2018-02-28,273237,"Chicot West I-30 So.","AR","Little Rock","Pulaski","Little Rock",1602,99700,0.00808897876643074,0.0461699895068206,0.185493460166468,0.0460595726314246,0.0175250599226906,"2018-02","2018-Q1",99700,0,"2018-02"
2018-02-28,343910,"Edgerton","NY","Rochester","Monroe","Rochester",1603,77500,-0.016497461928934,-0.0729665071770335,0.0977337110481587,0.0996410221696313,,"2017-11","2017-Q4",83600,-0.0729665071770335,"2017-09"
2018-02-28,125500,"Oak Hill","FL","Jacksonville","Duval","Jacksonville",1604,132600,0.00759878419452888,0.0335151987529228,0.130434782608696,0.131481601415226,-0.00252857854446176,"2007-06","2007-Q2",144800,-0.0842541436464088,"2006-04"
2018-02-28,268942,"Craven","FL","Jacksonville","Duval","Jacksonville",1605,215300,0.00232774674115456,0.0223171889838556,0.121938509640438,0.0809304410892984,0.00856463583500799,"2006-11","2006-Q4",225200,-0.0439609236234458,"2006-06"
2018-02-28,251170,"Loyal Heights","WA","Seattle","King","Seattle",1606,827100,0.00816674792784008,0.0346509882411809,0.172526226254607,0.135318421287444,0.0533603082401741,"2018-02","2018-Q1",827100,0,"2018-02"
2018-02-28,125478,"North Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1607,161300,-0.00370599135268684,-0.0188564476885645,0.0440129449838188,0.143222765096734,0.00642066107033168,"2006-06","2006-Q2",206200,-0.217749757516974,"2005-04"
2018-02-28,115372,"Grantville","CA","San Diego","San Diego","San Diego",1608,315100,0.0154689010634869,0.031086387434555,0.115398230088496,0.11775373935406,0.0360156790195287,"2005-03","2005-Q1",329900,-0.0448620794180055,"2004-09"
2018-02-28,275011,"Perris Hills","CA","Riverside","San Bernardino","San Bernardino",1609,233600,0.00646273158121499,0.018308631211857,0.0700870361887311,0.137618048649008,,"2018-02","2018-Q1",233600,0,"2018-02"
2018-02-28,342767,"Mission Viejo","CO","Denver","Arapahoe","Aurora",1610,327400,0.0117428924598269,0.0390352269120914,0.121232876712329,0.129237953745849,0.060534003270396,"2018-02","2018-Q1",327400,0,"2018-02"
2018-02-28,125976,"Rosemont","FL","Orlando","Orange","Orlando",1611,119500,0.0222412318220701,0.0409407665505226,0.0804701627486438,0.104806592135023,-0.0294291659657148,"2007-04","2007-Q2",196000,-0.39030612244898,"2004-09"
2018-02-28,272154,"Lincoln Creek","WI","Milwaukee","Milwaukee","Milwaukee",1612,73000,0.0167130919220056,0.0549132947976879,0.25,0.0722674588178158,-0.0332764679484963,"2006-11","2006-Q4",105600,-0.308712121212121,"2003-12"
2018-02-28,275313,"SBHS","CA","Riverside","San Bernardino","San Bernardino",1613,236700,0.00254129606099111,0.0211389128559103,0.129832935560859,0.158760465644663,,"2018-02","2018-Q1",236700,0,"2018-02"
2018-02-28,416974,"Central","CA","San Francisco","San Mateo","San Mateo",1614,1144800,-0.00322159338267305,0.0269106566200215,0.203405865657521,0.137211009449106,,"2018-01","2018-Q1",1148500,-0.00322159338267305,"2018-01"
2018-02-28,270163,"Summit Hill","MN","Minneapolis-St Paul","Ramsey","Saint Paul",1615,430200,0.0115212790971079,0.0112834978843441,0.0277114190157668,0.0515474967972804,0.016209729681314,"2018-02","2018-Q1",430200,0,"2018-02"
2018-02-28,272014,"West Central","WA","Spokane","Spokane","Spokane",1616,144800,0.0125874125874126,0.0678466076696165,0.20767306088407,0.10174412034301,0.0212852390813953,"2018-02","2018-Q1",144800,0,"2018-02"
2018-02-28,274582,"Montrose Verdugo City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1617,696600,0.00693842150910668,0.0191660570592538,0.0605968331303289,0.099763026329071,0.0228739616184992,"2018-02","2018-Q1",696600,0,"2018-02"
2018-02-28,268078,"Cleveland Heights","CA","San Francisco","Alameda","Oakland",1618,1032300,0.00692547795552087,0.0310627247303236,0.0857172907025662,0.104684955410802,,"2018-02","2018-Q1",1032300,0,"2018-02"
2018-02-28,244155,"Hattontown","VA","Washington","Fairfax","Reston",1619,473300,0.00744997871434653,0.0327296530656775,-0.0112805514936286,0.0254063556096744,0.00539658492842832,"2006-02","2006-Q1",521500,-0.0924256951102589,"2005-04"
2018-02-28,403512,"Sloan Lake","CO","Denver","Denver","Denver",1620,581800,0.0114742698191933,0.0378166250445951,0.0934034955835369,0.115660150411173,0.0720686561280304,"2018-02","2018-Q1",581800,0,"2018-02"
2018-02-28,271839,"Columbia City","WA","Seattle","King","Seattle",1621,606300,0.00747756729810568,0.0105,0.17522775731731,0.141375763070094,0.0448163863449935,"2018-02","2018-Q1",606300,0,"2018-02"
2018-02-28,269221,"Vista East","FL","Orlando","Orange","Orlando",1622,253200,0.00555996822875298,0.0185036202735318,0.038130381303813,0.0873209123353909,-0.00329646661038929,"2006-07","2006-Q3",324800,-0.220443349753695,"2005-07"
2018-02-28,274508,"Metro Center","MA","Springfield","Hampden","Springfield",1623,87700,-0.00340909090909091,-0.0680127523910733,0.0502994011976048,0.0385145714779294,-0.00236351009420521,"2006-05","2006-Q2",96700,-0.093071354705274,"2004-11"
2018-02-28,342761,"Dayton Triangle","CO","Denver","Arapahoe","Aurora",1624,236500,0.0106837606837607,0.0327510917030568,0.12085308056872,0.142486227524344,0.0610169944479464,"2018-02","2018-Q1",236500,0,"2018-02"
2018-02-28,211218,"Greenfield","PA","Pittsburgh","Allegheny","Pittsburgh",1625,165700,0.00181378476420798,0.00668286755771568,0.0669671603348358,0.0708020873865705,0.0529618140986614,"2018-02","2018-Q1",165700,0,"2018-02"
2018-02-28,342779,"Sable Altura Chambers","CO","Denver","Arapahoe","Aurora",1626,282900,0.0136151916875672,0.0385462555066079,0.120839936608558,0.157931045792461,0.0662147049502115,"2018-02","2018-Q1",282900,0,"2018-02"
2018-02-28,172101,"Carondelet","MO","St. Louis","Saint Louis City","Saint Louis",1627,92200,-0.00216450216450216,0.0221729490022173,0.131288343558282,0.0678556954787808,-0.0145922652931528,"2007-04","2007-Q2",113400,-0.18694885361552,"2005-06"
2018-02-28,271092,"Friendly Area","OR","Eugene","Lane","Eugene",1628,297200,0.00677506775067751,0.0280179868557592,0.0938535149061465,0.0660049775077169,0.0142844007902914,"2018-02","2018-Q1",297200,0,"2018-02"
2018-02-28,738032,"Southeast Salem","OR","Salem","Marion","Salem",1629,182800,0.00771775082690187,0.0240896358543417,0.226845637583893,0.130951157371159,0.0268141670383728,"2018-02","2018-Q1",182800,0,"2018-02"
2018-02-28,206987,"Hillsdale","OR","Portland","Multnomah","Portland",1630,573500,0.00561108188672628,0.0134299346174236,-0.000348614258323165,0.094461605163554,0.0319111525487141,"2017-04","2017-Q2",577100,-0.00623808698665743,"2017-02"
2018-02-28,184182,"Silver Lake","NC","Wilmington","New Hanover","Wilmington",1631,184500,0.0120680197476687,0.0244308717379234,0.0827464788732394,0.0610319259765981,0.000707351178989679,"2007-11","2007-Q4",184800,-0.00162337662337662,"2007-10"
2018-02-28,121681,"Brookland","DC","Washington","District of Columbia","Washington",1632,627800,0.00673508659397049,0.0193213183958435,0.0505354752342704,0.100008130858859,,"2018-02","2018-Q1",627800,0,"2018-02"
2018-02-28,227971,"Lone Mountain","CA","San Francisco","San Francisco","San Francisco",1633,1660000,-0.00836320191158901,-0.0107860079852214,0.120183548147648,0.0976311158611176,0.0519039335418545,"2017-12","2017-Q4",1696400,-0.021457203489743,"2017-11"
2018-02-28,272116,"Hampton Heights","WI","Milwaukee","Milwaukee","Milwaukee",1634,66200,0.00914634146341463,0.0279503105590062,0.197106690777577,0.071821408266896,-0.0409836732442744,"2006-10","2006-Q4",105900,-0.374881964117092,"2002-10"
2018-02-28,275421,"South City Community","KS","Wichita","Sedgwick","Wichita",1635,78500,0.00255427841634738,0.0234680573663625,0.0724043715846995,0.0439824292804172,0.0240423103959666,"2001-11","2001-Q4",92400,-0.1504329004329,"2001-04"
2018-02-28,275535,"St. Anthony","MN","Minneapolis-St Paul","Ramsey","Saint Paul",1636,328500,0.00244125724748245,0.00489446313857449,0.0672514619883041,0.0683773547820417,0.0317587491405642,"2018-02","2018-Q1",328500,0,"2018-02"
2018-02-28,276643,"Wellswood","FL","Tampa","Hillsborough","Tampa",1637,188900,-0.00158562367864693,0.0139559849704777,0.0642253521126761,0.134974763526681,0.00641435807871549,"2006-10","2006-Q4",206500,-0.0852300242130751,"2006-03"
2018-02-28,343229,"Otay Ranch Village 1","CA","San Diego","San Diego","Chula Vista",1638,618500,0.00930156657963446,0.0219762062128222,0.0685901865929509,0.0869788797492284,0.0138720529544936,"2006-03","2006-Q1",649200,-0.0472889710412816,"2004-11"
